"pp","task_label","training_phase_label","score","c","pitch_error","max_lyap_stim_short","max_lyap_stim_long","max_lyap_user_short","max_lyap_user_long","Training"
"15","Periodic Fixed","Retention",0.5132,0.7236,1.449,0.18359887268599,0.0355048300731647,0.468896952945791,0.136549504810775,"Periodic Fixed"
"17","Chaotic","PreTest",0.2892,0.4368,1.538,1.87285126180269,0.428407048614952,0.530562572298409,0.0506204554025111,"Chaotic Interactive"
"17","Chaotic","PostTest",0.412666666666667,0.479666666666667,1.16466666666667,1.86910695823385,0.426094866270272,0.399242961555748,0.0420261700138559,"Chaotic Interactive"
"17","Chaotic","Retention",0.3412,0.408,1.197,1.83793424069761,0.405849227318422,0.360696564464095,0.0331786089099148,"Chaotic Interactive"
"17","Chaotic Visual","PreTest",1.543,0.604,0.3898,1.68358363513838,0.349633061041654,0.497749044444722,0.0577897740212294,"Chaotic Interactive"
"17","Chaotic Visual","PostTest",1.32933333333333,0.478333333333333,0.369333333333333,1.66802686717731,0.34573267017766,0.662577089845394,0.0285839437170913,"Chaotic Interactive"
"17","Chaotic Visual","Retention",1.4548,0.517,0.3574,1.64815488162359,0.342068836169949,0.573600463008766,0.0267339380183254,"Chaotic Interactive"
"17","Periodic Fadeout (SCT)","PreTest",0.1706,0.6038,3.5866,0.300116635463541,0.0471013298771563,0.810369073592733,0.129103886196613,"Chaotic Interactive"
"17","Periodic Fadeout (SCT)","PostTest",0.207666666666667,0.609,2.98366666666667,0.352229281165365,0.0393718842757908,0.422722907624691,0.0996374534086837,"Chaotic Interactive"
"17","Periodic Fadeout (SCT)","Retention",0.1656,0.5198,3.155,0.305111421897112,0.0678761951641248,0.477776718061474,0.101972118161642,"Chaotic Interactive"
"17","Periodic Fixed","PreTest",0.3876,0.7264,1.8884,0.191528644655755,0.0411786588807529,0.420875853087481,0.123124123968105,"Chaotic Interactive"
"17","Periodic Fixed","PostTest",0.379666666666667,0.680666666666667,1.90966666666667,0.199955793985414,0.0413779965980445,0.384574664744223,0.101043943975565,"Chaotic Interactive"
"17","Periodic Fixed","Retention",0.5048,0.722,1.4332,0.181437437833847,0.025998409743969,0.321081987378797,0.0855232614565617,"Chaotic Interactive"
"18","Chaotic","PreTest",0.2788,0.4444,1.6442,1.83793424069761,0.405849227318422,0.264146295722006,0.0163880729147009,"Periodic Fixed"
"18","Chaotic","PostTest",0.333666666666667,0.414,1.239,1.90654999392224,0.449216689717067,0.284423423882959,0.0177326865712539,"Periodic Fixed"
"18","Chaotic","Retention",0.1992,0.348,1.7518,1.86161835109618,0.421470501580913,0.269521122870554,0.015699716088031,"Periodic Fixed"
"18","Chaotic Visual","PreTest",1.3606,0.5488,0.4046,1.68358363513838,0.349633061041654,0.461589115599274,0.0446582463420438,"Periodic Fixed"
"18","Chaotic Visual","PostTest",1.316,0.501666666666667,0.381333333333333,1.64858090722596,0.340857181597667,0.388289492761927,0.0362149029044095,"Periodic Fixed"
"18","Chaotic Visual","Retention",1.608,0.6182,0.3848,1.67191605916758,0.346707767893658,0.402074278631534,0.0289706654697518,"Periodic Fixed"
"18","Periodic Fadeout (SCT)","PreTest",0.2516,0.7908,3.1938,0.359010554665973,0.0673596767465343,0.357257488016424,0.0820388381185469,"Periodic Fixed"
"18","Periodic Fadeout (SCT)","PostTest",0.429,0.887333333333333,2.06866666666667,0.39887513326076,0.0772615677474708,0.4710024059429,0.0789062549059344,"Periodic Fixed"
"18","Periodic Fadeout (SCT)","Retention",0.4286,0.8796,2.058,0.38612591260688,0.0652753731888248,0.294906592120444,0.0984568204912619,"Periodic Fixed"
"18","Periodic Fixed","PreTest",0.4066,0.8176,2.0126,0.211609512304091,0.043000792531725,0.249010835989853,0.0987538984657188,"Periodic Fixed"
"18","Periodic Fixed","PostTest",0.358,0.838,2.369,0.202813246223775,0.0393291183935368,0.341825490615109,0.125835497855956,"Periodic Fixed"
"18","Periodic Fixed","Retention",0.2638,0.5662,2.1554,0.247031253681637,0.0369379051066598,0.346613538258647,0.128399284592909,"Periodic Fixed"
"19","Chaotic","PreTest",0.1616,0.4032,2.5256,1.87285126180269,0.428407048614952,0.430120141817002,0.035964303869966,"Chaotic Non-interactive"
"19","Chaotic","PostTest",0.195,0.415666666666667,2.20433333333333,1.82963344090291,0.40005940916612,0.349985380319978,0.0265407848061656,"Chaotic Non-interactive"
"19","Chaotic","Retention",0.2296,0.405,1.8198,1.87285126180269,0.428407048614952,0.403992277041901,0.0210104989550854,"Chaotic Non-interactive"
"19","Chaotic Visual","PreTest",1.6726,0.6164,0.3704,1.64858090722596,0.340857181597667,0.420090923457756,0.03773872007098,"Chaotic Non-interactive"
"19","Chaotic Visual","PostTest",1.90866666666667,0.669666666666667,0.351,1.64858090722596,0.340857181597667,0.438710611249013,0.0267084933104031,"Chaotic Non-interactive"
"19","Chaotic Visual","Retention",1.7752,0.6258,0.353,1.66024848319677,0.343782474745663,0.495848299971338,0.0345311427266856,"Chaotic Non-interactive"
"19","Periodic Fadeout (SCT)","PreTest",0.2738,0.9344,3.4998,0.447430349659632,0.0735803849296702,0.402078513501462,0.138285615013821,"Chaotic Non-interactive"
"19","Periodic Fadeout (SCT)","PostTest",0.382,0.896,2.39066666666667,0.408012966556845,0.0627845254696258,0.418605425437009,0.117710737088012,"Chaotic Non-interactive"
"19","Periodic Fadeout (SCT)","Retention",0.2898,0.9066,3.1666,0.37381428923025,0.0766543883343126,0.480767247615774,0.136547858488168,"Chaotic Non-interactive"
"19","Periodic Fixed","PreTest",0.4685,0.7765,1.66925,0.194534455110213,0.0273041557568895,0.252021923530043,0.11355672919514,"Chaotic Non-interactive"
"19","Periodic Fixed","PostTest",0.409,0.827333333333333,2.06033333333333,0.216017539598457,0.0318716880901735,0.248748870711663,0.0949268733956746,"Chaotic Non-interactive"
"19","Periodic Fixed","Retention",0.2798,0.9056,3.2714,0.235669530502975,0.0326541213175086,0.236532632607088,0.081853056601241,"Chaotic Non-interactive"
"20","Chaotic","PreTest",0.2168,0.3652,1.7032,1.86161835109618,0.421470501580913,0.350763624177259,0.0146450348584251,"Chaotic Non-interactive"
"20","Chaotic","PostTest",0.246666666666667,0.366333333333333,1.50266666666667,1.85038544038966,0.414533954546875,0.44461801628557,0.0160960596202988,"Chaotic Non-interactive"
"20","Chaotic","Retention",0.34,0.4222,1.2476,1.88408417250921,0.43534359564899,0.349262984267216,0.0287938983889439,"Chaotic Non-interactive"
"20","Chaotic Visual","PreTest",1.6468,0.5834,0.3554,1.67191605916758,0.346707767893658,0.487969656699129,0.0230468161835548,"Chaotic Non-interactive"
"20","Chaotic Visual","PostTest",1.44533333333333,0.516333333333333,0.357,1.64858090722596,0.340857181597667,0.446164677949535,0.0219427760357617,"Chaotic Non-interactive"
"20","Chaotic Visual","Retention",1.725,0.5972,0.3474,1.66024848319677,0.343782474745663,0.412678493520847,0.0274178530081082,"Chaotic Non-interactive"
"20","Periodic Fadeout (SCT)","PreTest",0.358,0.8514,2.5688,0.411170704867467,0.0632043684346261,0.400983643301435,0.150901740037131,"Chaotic Non-interactive"
"20","Periodic Fadeout (SCT)","PostTest",0.365333333333333,0.903666666666667,2.517,0.423226271297026,0.0638097155937616,0.450765590384769,0.170540825305795,"Chaotic Non-interactive"
"20","Periodic Fadeout (SCT)","Retention",0.4014,0.9078,2.287,0.369250573449886,0.0650998505147638,0.326309889591941,0.150274575152024,"Chaotic Non-interactive"
"20","Periodic Fixed","PreTest",0.3566,0.8202,2.3198,0.228305540979514,0.0401524661044976,0.268798805765197,0.114557133619675,"Chaotic Non-interactive"
"20","Periodic Fixed","PostTest",0.358,0.794666666666667,2.25566666666667,0.21724826510466,0.033708724331989,0.292527480814662,0.115426903776841,"Chaotic Non-interactive"
"20","Periodic Fixed","Retention",0.3392,0.6492,1.915,0.207411615855463,0.034107806280727,0.344851064095276,0.130068599475828,"Chaotic Non-interactive"
"21","Chaotic","PreTest",0.2696,0.4914,1.8272,1.86161835109618,0.421470501580913,0.404935012102095,0.0463935507884454,"Periodic Fixed"
"21","Chaotic","PostTest",0.419,0.538,1.286,1.86910695823385,0.426094866270272,0.477104523791491,0.0775512201426275,"Periodic Fixed"
"21","Chaotic","Retention",0.4034,0.5724,1.4718,1.86161835109618,0.421470501580913,0.478062803560552,0.043406886386657,"Periodic Fixed"
"21","Chaotic Visual","PreTest",1.366,0.6004,0.4412,1.67149003356521,0.34791942246594,0.515880158492935,0.0406517191388699,"Periodic Fixed"
"21","Chaotic Visual","PostTest",1.349,0.615333333333333,0.462,1.66802686717731,0.34573267017766,0.597584807766147,0.042703838689082,"Periodic Fixed"
"21","Chaotic Visual","Retention",1.6384,0.6052,0.3706,1.64858090722596,0.340857181597667,0.587223765041771,0.0625411476049369,"Periodic Fixed"
"21","Periodic Fadeout (SCT)","PreTest",0.1802,0.6748,3.8516,0.371314686364318,0.0746344323726239,0.618175403801899,0.138362423100789,"Periodic Fixed"
"21","Periodic Fadeout (SCT)","PostTest",0.190666666666667,0.719333333333333,3.82466666666667,0.343215573865168,0.0527707927948976,0.457700014972573,0.134413997339364,"Periodic Fixed"
"21","Periodic Fadeout (SCT)","Retention",0.3264,0.8028,2.563,0.381340270608765,0.0737210730562247,0.464295995950338,0.131781678342894,"Periodic Fixed"
"21","Periodic Fixed","PreTest",0.2568,0.5538,2.2116,0.194610851433574,0.0333412169803108,0.397274633033422,0.104079784636868,"Periodic Fixed"
"21","Periodic Fixed","PostTest",0.420333333333333,0.759333333333333,1.833,0.177669684940697,0.0357823070903513,0.347644235416802,0.103768762109373,"Periodic Fixed"
"21","Periodic Fixed","Retention",0.4638,0.779,1.7318,0.165323476415226,0.028624217304515,0.360371710909803,0.120462994360817,"Periodic Fixed"
"22","Chaotic","PreTest",0.124,0.362,3.039,1.87285126180269,0.428407048614952,0.405924696993669,0.0231780136923345,"Periodic Fixed"
"22","Chaotic","PostTest",0.326333333333333,0.483666666666667,1.50133333333333,1.85038544038966,0.414533954546875,0.511477036252406,0.0891507261723053,"Periodic Fixed"
"22","Chaotic","Retention",0.3024,0.4822,1.627,1.85038544038966,0.414533954546875,0.511655927410482,0.0459413232879271,"Periodic Fixed"
"22","Chaotic Visual","PreTest",1.29,0.567,0.441,1.67191605916758,0.346707767893658,0.567293543669749,0.0387048186623759,"Periodic Fixed"
"22","Chaotic Visual","PostTest",1.16933333333333,0.465333333333333,0.400666666666667,1.66802686717731,0.34573267017766,0.492441438022728,0.0606978631522664,"Periodic Fixed"
"22","Chaotic Visual","Retention",1.2288,0.5088,0.4166,1.67191605916758,0.346707767893658,0.620334968543815,0.0644389350341534,"Periodic Fixed"
"22","Periodic Fadeout (SCT)","PreTest",0.2216,0.7286,3.373,0.360454836140899,0.0846801516369909,0.723634433285649,0.167807510044259,"Periodic Fixed"
"22","Periodic Fadeout (SCT)","PostTest",0.326333333333333,0.860333333333333,2.63766666666667,0.336191765481884,0.0625862508480296,0.486949181469636,0.179051278384958,"Periodic Fixed"
"22","Periodic Fadeout (SCT)","Retention",0.422,0.8802,2.1592,0.357878016770425,0.0575746872349862,0.524789817909338,0.137056968470349,"Periodic Fixed"
"22","Periodic Fixed","PreTest",0.2548,0.7606,3.0524,0.23026069161232,0.0423698889260311,0.455094902644862,0.170923041352316,"Periodic Fixed"
"22","Periodic Fixed","PostTest",0.452333333333333,0.829333333333333,1.84166666666667,0.236446943567754,0.0159992580539318,0.473570492132893,0.185074778621404,"Periodic Fixed"
"22","Periodic Fixed","Retention",0.283,0.8116,2.9246,0.236195702874028,0.0393577061508309,0.430495967031065,0.153999934729245,"Periodic Fixed"
"23","Chaotic","PreTest",0.3504,0.5034,1.4364,1.86161835109618,0.421470501580913,0.376400226659754,0.0261283484299928,"Chaotic Non-interactive"
"23","Chaotic","PostTest",0.418666666666667,0.521666666666667,1.251,1.82963344090291,0.40005940916612,0.555161026028404,0.0487314306717493,"Chaotic Non-interactive"
"23","Chaotic","Retention",0.3544,0.5166,1.4558,1.85038544038966,0.414533954546875,0.449446500826196,0.0257767715858763,"Chaotic Non-interactive"
"23","Chaotic Visual","PreTest",1.3796,0.6186,0.4498,1.66024848319677,0.343782474745663,0.476238421128903,0.0397509433076069,"Chaotic Non-interactive"
"23","Chaotic Visual","PostTest",1.253,0.520666666666667,0.417666666666667,1.64858090722596,0.340857181597667,0.487301164469445,0.0519256119450332,"Chaotic Non-interactive"
"23","Chaotic Visual","Retention",1.5186,0.5732,0.3866,1.6598224575944,0.344994129317944,0.505896221513787,0.0460157854635858,"Chaotic Non-interactive"
"23","Periodic Fadeout (SCT)","PreTest",0.5446,0.9362,1.7618,0.390461493280116,0.0766916293449548,0.411874710822886,0.134880068509312,"Chaotic Non-interactive"
"23","Periodic Fadeout (SCT)","PostTest",0.484666666666667,0.927333333333333,2.077,0.357344767095206,0.0773393762734568,0.50093692295628,0.15249966368452,"Chaotic Non-interactive"
"23","Periodic Fadeout (SCT)","Retention",0.6486,0.9378,1.4694,0.394156858317172,0.065722058674422,0.479457651324509,0.123989799381875,"Chaotic Non-interactive"
"23","Periodic Fixed","PreTest",0.5514,0.8448,1.5338,0.172368779413053,0.0285274324085539,0.262617732224497,0.108019166486331,"Chaotic Non-interactive"
"23","Periodic Fixed","PostTest",0.636333333333333,0.927666666666667,1.51133333333333,0.206382236854832,0.0250236392903281,0.424164918803328,0.105705240680107,"Chaotic Non-interactive"
"23","Periodic Fixed","Retention",0.4444,0.9218,2.0986,0.194522487854345,0.0344938733748539,0.310747954554063,0.110340432750841,"Chaotic Non-interactive"
"24","Chaotic","PreTest",0.3564,0.4496,1.321,1.85038544038966,0.414533954546875,0.385145342697793,0.0135926578859174,"Periodic Fixed"
"24","Chaotic","PostTest",0.346666666666667,0.502,1.466,1.85038544038966,0.414533954546875,0.3908814333835,0.0209277612185282,"Periodic Fixed"
"24","Chaotic","Retention",0.345,0.5376,1.5818,1.8589808285852,0.418329858901523,0.525105185251433,0.0287581462317387,"Periodic Fixed"
"24","Chaotic Visual","PreTest",1.6964,0.6448,0.38,1.68358363513838,0.349633061041654,0.476975135121317,0.0314600712182115,"Periodic Fixed"
"24","Chaotic Visual","PostTest",1.63266666666667,0.644333333333333,0.395666666666667,1.66802686717731,0.34573267017766,0.489564424986508,0.0456254232644249,"Periodic Fixed"
"24","Chaotic Visual","Retention",1.7822,0.7242,0.4058,1.69525121110919,0.352558354189649,0.533388183744873,0.0522752011257564,"Periodic Fixed"
"24","Periodic Fadeout (SCT)","PreTest",0.5392,0.9286,1.874,0.355119959977296,0.0629002127975658,0.484825881518601,0.13587797079876,"Periodic Fixed"
"24","Periodic Fadeout (SCT)","PostTest",0.724,0.963666666666667,1.35866666666667,0.370627509480016,0.0489513474911335,0.42269726896931,0.164350711112891,"Periodic Fixed"
"24","Periodic Fadeout (SCT)","Retention",0.5796,0.9574,1.6932,0.401196690846508,0.0735337006539707,0.418187583661401,0.134854511451626,"Periodic Fixed"
"24","Periodic Fixed","PreTest",0.5272,0.8782,1.7326,0.198238431542496,0.0379414769422251,0.32131975885456,0.12913987439969,"Periodic Fixed"
"24","Periodic Fixed","PostTest",0.471333333333333,0.906,1.92866666666667,0.199456771505952,0.0428920890907596,0.318079701853302,0.114934593342765,"Periodic Fixed"
"24","Periodic Fixed","Retention",0.4258,0.7822,1.8348,0.186253536047811,0.0380435807250418,0.354580930182513,0.115642685182022,"Periodic Fixed"
"25","Chaotic","PreTest",0.2888,0.4414,1.5684,1.86161835109618,0.421470501580913,0.386847768268863,0.033098857594584,"Chaotic Interactive"
"25","Chaotic","PostTest",0.468,0.499333333333333,1.06666666666667,1.85038544038966,0.414533954546875,0.388526358104046,0.0413652195513268,"Chaotic Interactive"
"25","Chaotic","Retention",0.3834,0.4862,1.2754,1.87285126180269,0.428407048614952,0.461910524274174,0.0544076374460694,"Chaotic Interactive"
"25","Chaotic Visual","PreTest",1.8062,0.6564,0.3636,1.64858090722596,0.340857181597667,0.546351524949338,0.0445457900957726,"Chaotic Interactive"
"25","Chaotic Visual","PostTest",1.68266666666667,0.609333333333333,0.362333333333333,1.68747282712865,0.350608158757652,0.501788315700599,0.045470567216943,"Chaotic Interactive"
"25","Chaotic Visual","Retention",2.0334,0.7134,0.351,1.64858090722596,0.340857181597667,0.543286881000895,0.0377276198854286,"Chaotic Interactive"
"25","Periodic Fadeout (SCT)","PreTest",0.227,0.7602,3.4734,0.296138050732207,0.0506946565853231,0.738527703600568,0.184045373145037,"Chaotic Interactive"
"25","Periodic Fadeout (SCT)","PostTest",0.318,0.852,2.68666666666667,0.299267476092381,0.0649764839595936,0.64448053941497,0.0894132861409765,"Chaotic Interactive"
"25","Periodic Fadeout (SCT)","Retention",0.3558,0.8634,2.486,0.338477459847537,0.0548558814616491,0.737380633106922,0.138719406804332,"Chaotic Interactive"
"25","Periodic Fixed","PreTest",0.3236,0.7028,2.2046,0.209843743357673,0.0311804974496533,0.472769092021916,0.135578362935445,"Chaotic Interactive"
"25","Periodic Fixed","PostTest",0.517666666666667,0.726666666666667,1.40833333333333,0.129646902557781,0.0252643265739773,0.384670681131968,0.110390897141816,"Chaotic Interactive"
"25","Periodic Fixed","Retention",0.5194,0.7766,1.614,0.179242266897624,0.0391246166015749,0.438918925509143,0.144084617879279,"Chaotic Interactive"
"26","Chaotic","PreTest",0.2116,0.44,2.4554,1.83793424069761,0.405849227318422,0.398752583674683,0.0577338121294582,"Chaotic Interactive"
"26","Chaotic","PostTest",0.227,0.402666666666667,2.13266666666667,1.88782847607805,0.43765577799367,0.398213533189327,0.0914921119723196,"Chaotic Interactive"
"26","Chaotic","Retention",0.476,0.5574,1.185,1.86161835109618,0.421470501580913,0.397863430786825,0.0985534143893122,"Chaotic Interactive"
"26","Chaotic Visual","PreTest",1.4746,0.5624,0.3802,1.68358363513838,0.349633061041654,0.385768934637797,0.0415654704646799,"Chaotic Interactive"
"26","Chaotic Visual","PostTest",1.46433333333333,0.547333333333333,0.373666666666667,1.66802686717731,0.34573267017766,0.335819411424388,0.0383287348787151,"Chaotic Interactive"
"26","Chaotic Visual","Retention",1.5818,0.6494,0.4104,1.69525121110919,0.352558354189649,0.462894052181505,0.030719480500838,"Chaotic Interactive"
"26","Periodic Fadeout (SCT)","PreTest",0.239,0.8062,3.5166,0.344682344549775,0.0556944571237664,0.542223228736033,0.193149028997982,"Chaotic Interactive"
"26","Periodic Fadeout (SCT)","PostTest",0.325333333333333,0.822,2.68033333333333,0.368831465070982,0.0543403514909921,0.383858603646686,0.105489847689008,"Chaotic Interactive"
"26","Periodic Fadeout (SCT)","Retention",0.2658,0.7498,2.8612,0.329946421179704,0.0677692663981492,0.499894700054679,0.15869239520481,"Chaotic Interactive"
"26","Periodic Fixed","PreTest",0.2018,0.5742,3.1282,0.178657809163216,0.0260342437088849,0.379854493959761,0.110773430254642,"Chaotic Interactive"
"26","Periodic Fixed","PostTest",0.348666666666667,0.646,2.099,0.190829092810016,0.0426882889532793,0.289653577345724,0.10655701717216,"Chaotic Interactive"
"26","Periodic Fixed","Retention",0.5586,0.8218,1.5046,0.175141520173767,0.0351280173604061,0.376349570883042,0.152934755958019,"Chaotic Interactive"
"27","Chaotic","PreTest",0.13,0.3944,3.041,1.86161835109618,0.421470501580913,0.517236818498318,0.034361960212744,"Periodic Fixed"
"27","Chaotic","PostTest",0.136333333333333,0.421666666666667,3.18533333333333,1.90654999392224,0.449216689717067,0.484248991744323,0.0597151364437381,"Periodic Fixed"
"27","Chaotic","Retention",0.121,0.2778,2.317,1.87285126180269,0.428407048614952,0.419029503053549,0.0223087597950443,"Periodic Fixed"
"27","Chaotic Visual","PreTest",1.1516,0.5012,0.4404,1.66024848319677,0.343782474745663,0.374764560439512,0.0232594110170191,"Periodic Fixed"
"27","Chaotic Visual","PostTest",1.04766666666667,0.478,0.457,1.66802686717731,0.34573267017766,0.478360450955813,0.00246857938363231,"Periodic Fixed"
"27","Chaotic Visual","Retention",1.0218,0.4408,0.4324,1.66024848319677,0.343782474745663,0.40185459143107,0.0177844261281806,"Periodic Fixed"
"27","Periodic Fadeout (SCT)","PreTest",0.1536,0.7506,4.8984,0.351464223464398,0.0706480680912848,0.672415078081931,0.172887255559385,"Periodic Fixed"
"27","Periodic Fadeout (SCT)","PostTest",0.141,0.857333333333333,6.38,0.3836049979779,0.075112148692505,0.549668026633822,0.229308356867706,"Periodic Fixed"
"27","Periodic Fadeout (SCT)","Retention",0.1984,0.8924,4.5294,0.371234957639332,0.0574962721086438,0.55002609345432,0.158069017877516,"Periodic Fixed"
"27","Periodic Fixed","PreTest",0.0608,0.2008,3.4178,0.212314268197533,0.0405761660464114,0.462154312688465,0.0778884038534106,"Periodic Fixed"
"27","Periodic Fixed","PostTest",0.264333333333333,0.75,2.91533333333333,0.227912910607483,0.0439310799190063,0.352492507186384,0.149046461519312,"Periodic Fixed"
"27","Periodic Fixed","Retention",0.183,0.5542,3.1684,0.231126372435625,0.0322851893666636,0.370606551588187,0.122989802123276,"Periodic Fixed"
"28","Chaotic","PreTest",0.322,0.4278,1.3406,1.88408417250921,0.43534359564899,0.416379107125904,0.0224808448212263,"Chaotic Interactive"
"28","Chaotic","PostTest",0.408666666666667,0.482333333333333,1.18266666666667,1.80854653384964,0.386177726634429,0.563087438645823,0.0685397808192631,"Chaotic Interactive"
"28","Chaotic","Retention",0.363,0.478,1.333,1.86161835109618,0.421470501580913,0.505947495495414,0.04350335440312,"Chaotic Interactive"
"28","Chaotic Visual","PreTest",1.621,0.6352,0.3912,1.67191605916758,0.346707767893658,0.541139908863966,0.0353538781903258,"Chaotic Interactive"
"28","Chaotic Visual","PostTest",1.493,0.579666666666667,0.388666666666667,1.64858090722596,0.340857181597667,0.492066587332173,0.0499244968046771,"Chaotic Interactive"
"28","Chaotic Visual","Retention",1.8388,0.7364,0.4006,1.67191605916758,0.346707767893658,0.484500730066381,0.0335067088571249,"Chaotic Interactive"
"28","Periodic Fadeout (SCT)","PreTest",0.4846,0.9208,1.923,0.281333008524824,0.0518510553518129,0.6693457518746,0.116487812197373,"Chaotic Interactive"
"28","Periodic Fadeout (SCT)","PostTest",0.467,0.935333333333333,2.00666666666667,0.255412601294952,0.0401043186486086,0.667499727070732,0.119814757215537,"Chaotic Interactive"
"28","Periodic Fadeout (SCT)","Retention",0.3802,0.9104,2.406,0.27761056409914,0.0450116032611917,0.487289855338416,0.097300606084416,"Chaotic Interactive"
"28","Periodic Fixed","PreTest",0.2608,0.4424,1.7012,0.16783493418167,0.0304808317108779,0.615999781159495,0.15341213313428,"Chaotic Interactive"
"28","Periodic Fixed","PostTest",0.273333333333333,0.475,1.733,0.200703995803594,0.0413685498996938,0.54531403293177,0.135373837250008,"Chaotic Interactive"
"28","Periodic Fixed","Retention",0.4574,0.7004,1.5328,0.170922416580032,0.0277412118246043,0.572998678399517,0.169999211563448,"Chaotic Interactive"
"30","Chaotic","PreTest",0.2746,0.4008,1.4968,1.87285126180269,0.428407048614952,0.387986217853107,0.030636185622408,"Chaotic Interactive"
"30","Chaotic","PostTest",0.501333333333333,0.52,1.037,1.86910695823385,0.426094866270272,0.461871672353217,0.0908413802794146,"Chaotic Interactive"
"30","Chaotic","Retention",0.3924,0.4526,1.1684,1.86161835109618,0.421470501580913,0.3554416133149,0.0424773574394651,"Chaotic Interactive"
"30","Chaotic Visual","PreTest",1.5482,0.543,0.3528,1.69525121110919,0.352558354189649,0.533819211935722,0.0403642122196041,"Chaotic Interactive"
"30","Chaotic Visual","PostTest",1.42533333333333,0.493333333333333,0.346666666666667,1.64858090722596,0.340857181597667,0.564578104983926,0.0334202712917696,"Chaotic Interactive"
"30","Chaotic Visual","Retention",1.5332,0.5156,0.337,1.67191605916758,0.346707767893658,0.609928116287124,0.0469741744093864,"Chaotic Interactive"
"30","Periodic Fadeout (SCT)","PreTest",0.1006,0.385,3.818,0.336384071374755,0.0442191917790899,0.596023633674183,0.108257560840005,"Chaotic Interactive"
"30","Periodic Fadeout (SCT)","PostTest",0.246333333333333,0.74,3.15766666666667,0.358128729630527,0.0678225289712692,0.633033757171816,0.158268475054853,"Chaotic Interactive"
"30","Periodic Fadeout (SCT)","Retention",0.153,0.4976,3.264,0.359001581148523,0.069574366206951,0.573667298875014,0.104498447865376,"Chaotic Interactive"
"30","Periodic Fixed","PreTest",0.0976,0.1624,1.8054,0.209430266624418,0.0362748355207191,0.275939622103616,0.0819040154555849,"Chaotic Interactive"
"30","Periodic Fixed","PostTest",0.305333333333333,0.541333333333333,1.81133333333333,0.190648376106381,0.0388586043996615,0.449119069573125,0.118197764470864,"Chaotic Interactive"
"30","Periodic Fixed","Retention",0.0834,0.2348,2.8334,0.237377006847298,0.0345960623922833,0.341157207029743,0.108646770091796,"Chaotic Interactive"
